finding_uid,model_family,method_name,input_scope,repetition,run_id,finding_id,summary,matched_case_id,detection_match,duplicate_of_finding_uid,evidence_quality,fp_cluster_id,cluster_scoring_role,review_notes,final_answer_path
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-007,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,F-007,Hardcoded authentication bypass in the debug module grants unconditional debug access.,,FP,,Sufficient,FPC-0051,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-008,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,F-008,"The debug module unconditionally grants authenticated status to any connected debugger, bypassing authentication entirely.",,FP,,Sufficient,FPC-0051,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-009,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,F-009,"The debug module completely omits authentication, hardcoding the authenticated state to true and always returning success for debug requests.",H19-005,TP,,Sufficient,,TP,Matched H19-005: reports debug authenticated/enabled without real authentication.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-010,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,F-010,"Hardcoded debug authentication bypasses access control, granting unrestricted debug access.",,FP,,Sufficient,FPC-0052,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-011,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,F-011,Unrestricted debug access due to hardcoded authentication bypass in the debug module.,,FP,,Sufficient,FPC-0053,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-012,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,F-012,Unauthenticated JTAG DMI write access due to missing password check for DTM_WRITE commands.,H19-047,TP,,Sufficient,,TP,Matched H19-047: reports JTAG/DMI operation not consistently password guarded.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-013,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,F-013,"JTAG DMI write operations bypass the password authentication check, allowing unauthenticated JTAG writes.",H19-047,Duplicate,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-012,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-012: same run reports H19-047 again. Matched H19-047: reports JTAG/DMI operation not consistently password guarded.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-014,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,F-014,Privilege level check is explicitly bypassed for the Machine Exception Program Counter (MEPC) register.,,FP,,Sufficient,FPC-0054,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-015,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,F-015,Bypassed privilege level check for the MEPC (Machine Exception Program Counter) CSR allows unauthorized access.,,FP,,Sufficient,FPC-0054,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-016,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,F-016,Lower privilege Supervisor mode can manipulate Machine mode trap handler execution due to incorrectly combined vector mode bits.,,FP,,Sufficient,FPC-0055,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-017,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,F-017,Privilege check explicitly bypassed for the Machine Exception Program Counter (MEPC) register.,,FP,,Sufficient,FPC-0054,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-018,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,F-018,Privilege check bypass for MEPC CSR allows unauthorized access from lower privilege levels.,,FP,,Sufficient,FPC-0054,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-019,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,F-019,Privilege check bypass for MEPC CSR allows unauthorized access.,,FP,,Sufficient,FPC-0054,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-020,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,F-020,Privilege check bypasses allow unauthorized access to the MEPC register and escalate User Mode privileges.,,FP,,Sufficient,FPC-0054,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-021,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,F-021,Privilege check bypass for Machine Exception Program Counter (MEPC) CSR.,,FP,,Sufficient,FPC-0054,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-022,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,F-022,Privilege check bypass allows unprivileged access to the MEPC CSR.,,FP,,Sufficient,FPC-0054,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-023,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,F-023,Missing debug mode guard for DCSR write access allows unauthorized modification of debug state.,,FP,,Sufficient,FPC-0056,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-024,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,F-024,Improper privilege escalation via undocumented 'umode_i' signal forcing Machine Mode.,,FP,,Sufficient,FPC-0057,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-025,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,F-025,"The privilege level check for CSR accesses explicitly bypasses protection for the Machine Exception Program Counter (MEPC) register, allowing under-privileged access.",,FP,,Sufficient,FPC-0054,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-026,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,F-026,"Privilege level is incorrectly elevated to Machine Mode when the User Mode (umode_i) signal is asserted, bypassing authorization and address translation protections.",,FP,,Sufficient,FPC-0058,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-027,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,F-027,"The Debug Module hardcodes the authenticated status to 1, completely bypassing debug authentication.",,FP,,Sufficient,FPC-0051,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-028,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,F-028,Debug module authentication is completely bypassed by hardcoding the authenticated status to true.,H19-005,Duplicate,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-009,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-009: same run reports H19-005 again. Matched H19-005: reports debug authenticated/enabled without real authentication.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-029,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,F-029,"The debug module hardcodes the authentication state to true, granting full debug privileges without any authentication check.",,FP,,Sufficient,FPC-0051,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-030,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,F-030,"The debug module hardcodes the authentication status to 1 without implementing any actual authentication mechanism, unconditionally granting debug access.",,FP,,Sufficient,FPC-0051,FP_CLUSTER_DUP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-031,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,F-031,Hardcoded authentication bypass in the RISC-V Debug Module CSRs allows unauthorized debug access.,,FP,,Sufficient,FPC-0059,FP_CLUSTER_REP,FP: checked against gt_cases.csv and available evidence_gt hit summaries; no mechanism-specific GT match was established.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json
ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-032,gemini_3.1_pro_preview,ours_chain_context,h19_debug_jtag_scope,1,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1,F-032,"The debug module omits debug authentication, hardcoding the `authenticated` status to true and granting open access to privileged debug commands.",H19-005,Duplicate,ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-009,Sufficient,,TP_DUPLICATE,Duplicate of ours_chain_context:gemini_3.1_pro_preview:h19_debug_jtag_scope:rep_1:F-009: same run reports H19-005 again. Matched H19-005: reports debug authenticated/enabled without real authentication.,C:\Users\anwen\Desktop\vulnerability_detection\src\runs\ours_chain_context\ours_chain_context_gemini\models\gemini_3.1_pro_preview\hackatdac19__h19_debug_jtag_scope\rep_1\final_answer.json
