fp_cluster_id,model_family,method_name,input_scope,repetition,fp_count,representative_finding_uid,claimed_files,claimed_modules,claimed_signals_or_registers,example_summaries
FPC-0161,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-071,src/debug/dmi_jtag.sv; tb/ariane_peripherals.sv; tb/ariane_testharness.sv,dmi_jtag; ariane_peripherals; ariane_testharness,DMIBusy; DMINoError; continuous_assign:215; ariane_umode,"The JTAG password check in dmi_jtag is implemented with a combinational always_comb block that assigns pass_chk as a blocking assignment inside a case statement. Because pass_chk is declared as a plain logic variable and assigned within an always_comb block without a registered latch, it resets to its default each evaluation cycle. More critically, the password comparison directly sets pass_chk = 1'b1 inside the same combinational block that also checks it (pass_chk == 1'b1 guards DTM_READ), meaning pass_chk is not retained across JTAG transactions. Additionally, the 'pass' register that holds the expected password value is declared alongside data registers and is commented out as a hardcoded constant ('//assign pass = 32'hDEADC0DE'), leaving 'pass' as an undriven logic signal (X/0), so the password check trivially passes when data_d == 0 or is unpredictable. umode_o is set to 1 based solely on this broken check, granting elevated machine-mode privilege without a functioning authentication barrier."
FPC-0162,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-072,src/debug/dmi_jtag.sv; src/debug/dm_csrs.sv; tb/ariane_testharness.sv,dmi_jtag; dm_csrs; ariane_testharness,DMINoError; DMIBusy; dm; CmdErrNone; dmactive; ariane_umode,"The dmi_jtag module accepts a jtag_key input that is used for a pass-check to elevate privilege (set umode_o=1), but the dmi_rst_no hard-reset output is simply wired to rst_ni unconditionally, and the key-based privilege gate in dmi_jtag can be satisfied without any authentication check on the JTAG debug interface itself, allowing unauthenticated JTAG debug access to halt/resume/reset harts and issue abstract commands."
FPC-0163,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-073,src/debug/dmi_jtag.sv; tb/ariane_testharness.sv,dmi_jtag; ariane_testharness,DMIBusy; ariane_umode,"The JTAG debug interface password check (pass_chk) controlling umode_o is bypassable due to a combinational logic flaw: pass_chk is set in one branch but immediately overwritten by state_d = Idle in the same always_comb block, and pass_chk is not registered, meaning it resets each evaluation cycle. Additionally, the read operation path (DTM_READ) gates access on pass_chk==1 but the write path (DTM_WRITE) has no such gate, allowing unrestricted debug write access without authentication."
FPC-0164,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-074,src/debug/dmi_jtag.sv; tb/ariane_testharness.sv,dmi_jtag; ariane_testharness,DMIBusy; dmi_req; ariane_umode,"The JTAG debug access password check (`pass_chk`) in `dmi_jtag` is implemented as a combinational `logic` variable that is never persistently stored in a flip-flop, making the authentication bypass trivially achievable and the protection ineffective."
FPC-0165,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-076,src/debug/dmi_jtag_tap.sv,dmi_jtag_tap,IDCODE; CaptureDr,"The JTAG TAP controller in dmi_jtag_tap.sv exposes full debug access (DMI, DTMCS) through JTAG without any authentication, privilege check, or hardware access-control guard beyond the optional trst_ni reset pin. The DMI access path is directly controlled by the JTAG IR register value, which any JTAG-capable attacker can set freely."
FPC-0166,claude_sonnet_4-6,ours_chain_context,h19_jtag_debug_expansion_scope,1,1,ours_chain_context:claude_sonnet_4-6:h19_jtag_debug_expansion_scope:rep_1:F-078,src/rom2/rom2.sv; tb/ariane_peripherals.sv; tb/ariane_testharness.sv,rom2; ariane_peripherals; ariane_testharness,RomSize; i_rom2; key_reg_out; i_dmi_jtag; continuous_assign:450,"rom2 secure_reg (containing cryptographic keys) is writable at runtime without any privilege or authentication check, and sensitive key material is exposed as a readable output port connected directly to jtag_key and access_ctrl_reg with no access control gate."
FPC-0167,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,4,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-001,piton/design/chip/tile/ariane/src/acct/acct_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv; piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,acct_wrapper; riscv_peripherals; hmac_wrapper; reglk_wrapper,acc_ctrl_o; acc_ctrl; i_acct_wrapper; j; continuous_assign:80; continuous_assign:72; priv_lvl_i; state_update:100; fuse_addr; rst_ni; i_hmac_wrapper,"The acct_wrapper module forces access-control bits to 1 via we_flag regardless of privilege level or lock state, allowing a write-flag bypass to unconditionally grant permissions for peripheral index 0 to all access levels.
---
The acct_wrapper's acc_ctrl_o output unconditionally ORs a we_flag into the lowest access-control word, allowing any write operation to permanently escalate permissions for peripheral 0 regardless of register-lock or access-control state.
---
The acct_wrapper unconditionally ORs the we_flag signal into the acc_ctrl_o output, allowing a single bit to force-grant write access permissions to all peripherals regardless of the actual access control memory contents.
---
The acct_wrapper resets all access-control memory entries to 0xFFFFFFFF (all-access) on reset, and the acc_ctrl_o output unconditionally ORs we_flag into the lowest permission word, potentially granting blanket access without proper authentication."
FPC-0168,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,5,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-004,piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,hmac_wrapper; riscv_peripherals; reglk_wrapper,address; rst_ni; reglk_ctrl; acct_ctrl_i; state_update:104,"In hmac_wrapper, when debug_mode_i is asserted, the HMAC key (key0) and okey_hash are zeroed out rather than being protected, effectively bypassing the cryptographic key protection and allowing an attacker with debug mode access to force known-zero keys into HMAC operations.
---
In hmac_wrapper, when debug_mode_i is asserted the HMAC key and okey_hash are forced to zero (256'b0), effectively nullifying the cryptographic secret material and allowing an attacker with debug-mode access to predict or bypass HMAC authentication.
---
In hmac_wrapper, when debug_mode_i is asserted, the HMAC key and okey_hash are zeroed out (set to 256'b0), effectively bypassing the cryptographic key protection and allowing an attacker in debug mode to observe or use a known-zero key for HMAC operations.
---
In hmac_wrapper, when debug_mode_i is asserted the HMAC key (key0) and okey_hash are zeroed out, effectively bypassing key confidentiality and allowing the HMAC to operate with a known-zero key. Additionally, wdata is written to HMAC internal registers (data[], startHash, newMessage, key_hash_bypass) without any check on debug_mode_i or privilege level in the write path, meaning a debug-mode attacker can freely inject data into the HMAC engine.
---
The HMAC wrapper zeroes out the HMAC key and okey_hash when debug_mode_i is asserted, effectively bypassing key confidentiality in debug mode. Additionally, the register-lock control (reglk_ctrl_i) is passed into hmac_wrapper but the write-side logic in the always block does not check reglk_ctrl_i before updating sensitive registers (startHash, newMessage, data), and the key registers (key0, ikey_hash_bytes, okey_hash_bytes) are not shown to be protected by reglk_ctrl in the write path."
FPC-0169,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-007,piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,hmac_wrapper; riscv_peripherals,acct_ctrl_i; state_update:104; rst_ni,"The HMAC wrapper zeroes out the cryptographic key when debug_mode_i is asserted, leaking the key state and weakening HMAC security during debug sessions. Additionally, the en signal in hmac_wrapper is derived from en_acct AND acct_ctrl_i, but the write-path register assignments (data[], startHash, newMessage) only check 'en && we' without also verifying the reglk_ctrl_i lock bits for write protection, unlike the read path which applies reglk guards."
FPC-0170,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,2,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-008,piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv; piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv; piton/design/chip/tile/ariane/src/reglk/reglk_wrapper.sv,riscv_peripherals; hmac_wrapper; reglk_wrapper,continuous_assign:1585; i_hmac_wrapper; axi_req_i; continuous_assign:1868; i_reglk_wrapper,"AXI protection bits (aw.prot and ar.prot) are permanently tied to zero when driving the HMAC wrapper, disabling AXI bus-level privilege/security/instruction-type protection signaling.
---
AXI protection bits (aw.prot and ar.prot) are hardwired to zero when driving the reglk_wrapper, meaning no privilege/security/instruction-type information is conveyed to the register-lock peripheral, bypassing any protection-level-based access control the reglk could enforce."
FPC-0171,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-009,piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,hmac_wrapper; riscv_peripherals,state_update:104; address; rst_ni,"In debug_mode, the HMAC key and okey_hash are zeroed out in the combinational assignment, but the ikey_hash is not zeroed, allowing potential key material leakage via ikey_hash readback. Additionally, the reset condition uses a non-standard composite reset `~(rst_ni && ~rst_4)` that could allow unexpected reset behavior, and critically, the read-side register lock (`reglk_ctrl_i[4]`) is missing for the hash output registers, leaving hash output readable without a lock bit guard."
FPC-0172,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-010,piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,hmac_wrapper; riscv_peripherals,acct_ctrl_i; state_update:104; rst_ni; rst_4,"In hmac_wrapper, the HMAC key is zeroed out in debug mode via an unconditional combinational assignment, allowing an attacker with debug_mode_i access to bypass key confidentiality. Additionally, the data registers (data[0..15]) written to the HMAC engine lack any reglk_ctrl guard on read-back, and the reset condition uses a non-standard compound expression that could be exploited via rst_4 to clear HMAC state without a full system reset."
FPC-0173,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,3,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-011,piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,hmac_wrapper; riscv_peripherals,state_update:104; address; debug_mode_i; rst_ni,"In debug mode, the HMAC key and okey_hash are zeroed out via combinational assignments, but the underlying key registers (key0, okey_hash_bytes) remain readable and writable without any debug_mode_i guard in the register write/read logic, allowing register-level key material exposure or manipulation.
---
The HMAC key is zeroed when debug_mode_i is asserted, but the raw key registers (key0[]) remain intact and readable via the register read path, and the ikey_hash is never zeroed in debug mode, creating a sensitive data readback vulnerability.
---
In hmac_wrapper, the HMAC key (key0) and ikey/okey_hash_bytes registers are written without checking reglk_ctrl_i, and the debug_mode_i signal zeroes the key output instead of blocking access, allowing key material exposure or manipulation bypass."
FPC-0174,claude_sonnet_4-6,ours_chain_context,h21_access_lock_scope,1,1,ours_chain_context:claude_sonnet_4-6:h21_access_lock_scope:rep_1:F-012,piton/design/chip/tile/ariane/src/hmac/hmac_wrapper.sv; piton/design/chip/tile/ariane/openpiton/riscv_peripherals.sv,hmac_wrapper; riscv_peripherals,state_update:104; acct_ctrl_i; rst_ni,"The HMAC wrapper exposes the ikey_hash (inner key hash) via the ikey_hash assignment without protection by reglk_ctrl, and critically the key signal is zeroed in debug_mode but ikey_hash is not — allowing debug mode to read a non-zeroed ikey_hash. Additionally, the read-side of the HMAC register map is not shown to enforce reglk_ctrl gating on the hash output register, and the `hash` output signal lacks any reglk_ctrl guard on the readback path visible in the snippets."
